ID,ActionDate,ActionType,NullColumn,
13478,5/14/10,Email,,
13499,1/30/13,Mailing,,
13510,9/14/07,Phone Call,,
13510,3/7/08,Phone Call,,
13510,5/31/13,Email,,
13510,1/15/14,Phone Call,,
13510,3/8/14,Mailing,,
13510,12/17/14,Email,,
13541,4/7/08,Phone Call,,
13543,4/7/08,Phone Call,,
13552,5/25/05,Meeting,,
13552,1/31/07,Meeting,,
13572,11/10/06,Meeting,,
1359,5/26/11,Email,,
13590,5/30/07,Phone Call,,
13590,8/17/07,Phone Call,,
13590,8/27/08,Mailing,,
13590,12/5/08,Mailing,,
13601,4/2/04,Phone Call,,
13601,8/30/05,Meeting,,
13601,2/2/06,Meeting,,
13601,3/4/08,Phone Call,,
13601,4/28/08,Phone Call,,
13601,5/21/08,Phone Call,,
13601,5/27/08,Meeting,,
13601,10/2/08,Meeting,,
13601,10/27/08,Phone Call,,
13601,11/19/08,Phone Call,,
13601,12/4/08,Email,,
13601,12/4/08,Email,,
13601,6/17/09,Phone Call,,
13601,8/21/09,Phone Call,,
13601,11/23/09,Mailing,,
13601,11/30/09,Meeting,,
13601,1/7/10,Email,,
13601,5/19/11,Phone Call,,
13601,10/11/11,Phone Call,,
13601,2/24/12,Email,,
13601,6/22/12,Meeting,,
13601,6/25/12,Mailing,,
13601,10/17/12,Mailing,,
13604,6/29/06,Meeting,,
13604,4/21/08,Phone Call,,
13604,5/8/08,Meeting,,
13604,2/2/09,Phone Call,,
13604,6/5/09,Phone Call,,
13604,3/5/13,Email,,
13604,3/20/13,Mailing,,
13604,5/4/13,Email,,
13604,5/10/13,Mailing,,
13604,6/19/13,Mailing,,
13604,11/22/13,Mailing,,
13604,3/5/14,Email,,
13604,5/13/14,Meeting,,
13604,8/29/14,Meeting,,
13604,8/29/14,Mailing,,
13604,6/5/15,Email,,
13605,2/1/05,Meeting,,
13605,2/19/07,Meeting,,
13605,12/5/07,Phone Call,,
13605,3/4/08,Meeting,,
13605,3/5/08,Mailing,,
13605,12/11/08,Phone Call,,
13605,12/11/08,Mailing,,
13605,1/23/09,Phone Call,,
13605,12/9/09,Phone Call,,
13605,1/4/10,Phone Call,,
13605,12/3/10,Phone Call,,
13605,12/10/10,Phone Call,,
13605,12/4/13,Email,,
13605,12/16/13,Email,,
13613,5/9/07,Meeting,,
13613,1/1/14,Meeting,,
13613,5/13/15,Phone Call,,
13613,5/27/15,Email,,
13613,5/29/15,Phone Call,,
13632,10/26/09,Phone Call,,
13633,1/22/14,Email,,
13647,11/14/03,Meeting,,
13647,10/1/07,Mailing,,
13647,3/24/08,Phone Call,,
13647,3/30/08,Meeting,,
13647,4/28/08,Email,,
13647,5/22/08,Mailing,,
13647,9/16/08,Email,,
13647,5/18/09,Meeting,,
13647,6/1/09,Email,,
13647,10/15/12,Mailing,,
13654,1/20/12,Meeting,,
13654,2/8/12,Mailing,,
13708,9/21/05,Phone Call,,
13708,11/23/05,Phone Call,,
13708,12/6/05,Meeting,,
13708,8/9/06,Phone Call,,
13708,8/17/06,Meeting,,
13708,9/6/06,Phone Call,,
13708,7/23/07,Phone Call,,
13708,9/7/07,Phone Call,,
13708,4/16/08,Phone Call,,
13708,5/18/09,Email,,
13708,5/19/09,Email,,
13708,9/22/10,Phone Call,,
13708,11/6/12,Meeting,,
13708,11/26/12,Email,,
13708,7/26/13,Email,,
13708,8/15/13,Mailing,,
13708,9/3/13,Email,,
13708,12/19/13,Mailing,,
13708,3/5/14,Phone Call,,
13708,6/13/14,Phone Call,,
13708,9/3/14,Mailing,,
13708,2/26/15,Meeting,,
13708,3/13/15,Phone Call,,
13708,10/27/15,Email,,
13708,11/9/15,Meeting,,
13708,11/9/15,Mailing,,
13708,11/30/15,Phone Call,,
13708,12/6/15,Meeting,,
13708,12/10/15,Email,,
13708,12/15/15,Mailing,,
13708,1/26/16,Email,,
13708,2/2/16,Meeting,,
13708,1/28/16,Phone Call,,
13708,2/4/16,Phone Call,,
13708,2/10/16,Phone Call,,
13708,2/15/16,Email,,
13708,3/16/16,Phone Call,,
13708,2/26/16,Email,,
1371,7/31/14,Meeting,,
1371,9/15/14,Email,,
1371,11/5/14,Mailing,,
13730,10/18/04,Phone Call,,
13731,9/5/03,Meeting,,
13731,2/25/04,Phone Call,,
13731,9/21/04,Meeting,,
13731,9/13/05,Phone Call,,
13731,9/13/05,Phone Call,,
13731,2/27/06,Phone Call,,
13731,6/30/08,Phone Call,,
13731,7/7/08,Phone Call,,
13731,11/19/08,Phone Call,,
13731,9/22/09,Email,,
13731,9/28/09,Email,,
13731,6/27/12,Phone Call,,
13731,6/28/12,Email,,
13731,6/28/12,Email,,
13731,7/3/12,Meeting,,
13731,7/9/12,Email,,
13731,7/13/12,Phone Call,,
13731,7/24/12,Mailing,,
13740,2/5/08,Phone Call,,
13740,5/14/08,Email,,
13740,5/29/08,Phone Call,,
13740,6/13/14,Mailing,,
13740,7/1/14,Phone Call,,
13740,2/25/16,Email,,
13742,2/5/08,Phone Call,,
13742,5/29/08,Phone Call,,
13742,2/25/16,Email,,
13743,10/17/11,Phone Call,,
13744,1/31/13,Mailing,,
13748,7/20/06,Mailing,,
13748,7/14/09,Meeting,,
13748,11/2/09,Email,,
13748,8/8/12,Mailing,,
13749,10/21/13,Phone Call,,
13749,11/8/13,Email,,
13749,2/13/14,Email,,
1375,2/4/04,Meeting,,
1375,5/4/05,Meeting,,
1375,1/19/06,Phone Call,,
1375,5/11/06,Meeting,,
1375,3/21/07,Meeting,,
1375,5/10/07,Meeting,,
1375,12/3/07,Meeting,,
1375,9/24/08,Mailing,,
1375,5/6/09,Meeting,,
1375,3/28/11,Email,,
1375,5/19/11,Phone Call,,
1375,5/20/11,Mailing,,
1375,12/5/13,Mailing,,
13757,1/17/06,Phone Call,,
13757,8/13/09,Meeting,,
13757,12/11/09,Mailing,,
13757,6/6/12,Phone Call,,
13757,7/6/12,Email,,
13759,6/20/05,Phone Call,,
13759,4/3/08,Phone Call,,
13759,4/19/13,Meeting,,
13759,4/19/13,Mailing,,
13759,8/20/14,Email,,
13761,1/8/04,Phone Call,,
13761,1/13/05,Phone Call,,
13761,2/10/05,Meeting,,
13761,9/30/05,Phone Call,,
13761,3/8/06,Meeting,,
13761,4/4/06,Meeting,,
13761,12/14/07,Mailing,,
13761,3/5/08,Mailing,,
13761,3/4/09,Mailing,,
13761,10/10/11,Phone Call,,
13761,2/1/12,Email,,
13761,3/5/12,Meeting,,
13761,3/5/12,Mailing,,
13761,10/8/12,Phone Call,,
13761,10/9/12,Email,,
13761,2/12/13,Phone Call,,
13761,10/28/13,Phone Call,,
13761,12/18/13,Email,,
13761,4/4/14,Email,,
13761,4/5/14,Meeting,,
13761,4/7/14,Phone Call,,
13761,4/11/14,Mailing,,
13761,10/9/14,Email,,
13761,2/26/15,Email,,
13761,12/5/15,Email,,
13761,12/7/15,Email,,
13761,4/10/15,Email,,
13761,10/15/15,Email,,
13761,10/19/15,Email,,
13767,2/21/12,Email,,
13767,2/28/12,Email,,
13767,3/20/12,Email,,
13767,3/30/12,Email,,
13767,3/15/13,Email,,
13767,9/18/15,Email,,
13768,8/12/04,Email,,
13769,12/23/03,Meeting,,
13769,8/1/07,Meeting,,
13769,7/9/08,Meeting,,
1377,11/28/06,Phone Call,,
13770,12/6/06,Phone Call,,
13770,4/1/11,Phone Call,,
13775,5/13/10,Phone Call,,
13775,6/29/11,Email,,
13775,7/1/11,Email,,
13775,12/15/11,Email,,
13775,1/6/12,Email,,
13775,4/20/13,Meeting,,
13775,4/26/13,Email,,
13775,8/26/14,Mailing,,
13776,6/23/14,Email,,
13777,6/2/14,Email,,
13782,8/20/14,Email,,
13792,10/22/07,Meeting,,
13792,12/6/12,Email,,
13792,5/29/14,Email,,
13793,1/20/06,Phone Call,,
13793,3/26/09,Email,,
13797,9/8/09,Email,,
13800,8/8/11,Mailing,,
13800,5/25/12,Phone Call,,
13800,8/1/12,Mailing,,
13800,6/12/13,Mailing,,
13800,5/6/14,Phone Call,,
13800,5/12/14,Mailing,,
13800,1/28/15,Mailing,,
13800,3/30/15,Email,,
13800,4/8/15,Email,,
13800,6/4/15,Email,,
13800,6/4/15,Email,,
13800,2/22/16,Email,,
13801,5/31/12,Email,,
13806,1/15/09,Meeting,,
13806,1/20/09,Phone Call,,
13806,2/22/10,Email,,
13806,2/26/10,Phone Call,,
13806,5/10/10,Phone Call,,
13806,9/1/11,Email,,
13806,10/30/12,Email,,
13806,1/14/13,Email,,
13806,2/19/13,Email,,
13806,2/21/13,Email,,
13806,5/2/13,Mailing,,
13806,6/7/13,Mailing,,
13806,12/19/13,Mailing,,
13806,3/25/14,Mailing,,
13806,10/3/14,Phone Call,,
13806,11/5/14,Mailing,,
13806,3/16/15,Phone Call,,
13806,12/7/15,Mailing,,
13806,2/17/16,Email,,
13808,7/10/02,Phone Call,,
13808,4/20/05,Phone Call,,
13808,12/7/05,Meeting,,
13808,3/14/06,Meeting,,
13808,6/23/08,Mailing,,
13810,11/29/07,Phone Call,,
13810,1/8/08,Mailing,,
13810,1/24/08,Meeting,,
13810,10/22/08,Email,,
13810,9/11/08,Email,,
13810,2/3/09,Email,,
13810,5/12/09,Email,,
13810,5/12/09,Email,,
13810,1/18/10,Meeting,,
13810,1/22/10,Meeting,,
13810,5/6/10,Email,,
13810,6/21/10,Meeting,,
13810,5/20/11,Email,,
13810,7/5/11,Mailing,,
13810,7/28/11,Email,,
13810,10/10/11,Mailing,,
13815,5/19/11,Email,,
13815,5/31/12,Email,,
13823,5/13/10,Phone Call,,
13823,6/29/11,Email,,
13823,7/1/11,Phone Call,,
13823,12/15/11,Email,,
13823,1/6/12,Email,,
13823,4/20/13,Meeting,,
13823,4/26/13,Email,,
13823,8/26/14,Mailing,,
13827,9/6/13,Mailing,,
1383,9/14/06,Meeting,,
13831,9/15/15,Meeting,,
13833,9/22/06,Meeting,,
13838,1/23/08,Email,,
13838,4/18/08,Phone Call,,
13838,4/23/09,Email,,
13838,12/20/13,Email,,
13838,5/29/14,Email,,
13839,9/17/07,Phone Call,,
1384,9/15/11,Phone Call,,
13840,5/31/06,Email,,
13840,9/6/13,Mailing,,
13842,2/2/04,Phone Call,,
13842,7/12/05,Phone Call,,
13842,11/29/05,Phone Call,,
13842,10/11/06,Meeting,,
13842,10/9/12,Phone Call,,
13842,2/7/14,Meeting,,
13842,2/10/14,Mailing,,
13842,3/24/14,Phone Call,,
13842,11/21/14,Phone Call,,
13842,12/4/14,Email,,
13842,12/4/14,Phone Call,,
13842,12/4/14,Mailing,,
13842,1/23/15,Email,,
13842,1/26/15,Mailing,,
13842,2/23/15,Email,,
13842,2/25/15,Phone Call,,
13842,3/3/15,Phone Call,,
13842,3/6/15,Email,,
13842,6/23/15,Email,,
13842,11/10/15,Email,,
13842,12/9/15,Email,,
13842,2/23/16,Email,,
13842,2/25/16,Email,,
13842,2/29/16,Email,,
13844,5/13/11,Phone Call,,
13844,5/19/11,Email,,
13844,5/30/12,Email,,
13845,5/13/11,Phone Call,,
13845,5/19/11,Email,,
13846,5/31/12,Email,,
13849,8/8/06,Meeting,,
13849,6/10/13,Mailing,,
1385,8/19/04,Email,,
13856,11/10/10,Email,,
13856,2/10/12,Mailing,,
13856,5/10/12,Phone Call,,
13856,2/6/12,Meeting,,
13856,5/17/12,Email,,
13856,5/30/12,Phone Call,,
13856,7/3/12,Mailing,,
13856,5/14/13,Email,,
13856,11/7/13,Email,,
13856,5/22/14,Phone Call,,
13856,7/31/14,Mailing,,
13856,10/3/14,Mailing,,
13856,10/20/14,Mailing,,
13856,12/16/14,Mailing,,
13856,5/14/15,Mailing,,
13856,5/29/15,Email,,
13856,6/17/15,Mailing,,
13856,10/1/15,Phone Call,,
13856,2/1/16,Email,,
13856,2/25/16,Email,,
13858,11/6/12,Email,,
13858,10/31/14,Mailing,,
1386,5/4/09,Email,,
1386,5/4/09,Mailing,,
1386,5/13/09,Phone Call,,
1386,5/7/14,Meeting,,
13860,10/3/12,Email,,
13860,5/22/14,Email,,
13861,2/11/04,Phone Call,,
13861,8/23/05,Meeting,,
13861,11/4/05,Mailing,,
13861,11/10/05,Email,,
13861,10/19/05,Meeting,,
13861,9/1/06,Meeting,,
13861,8/2/07,Meeting,,
13861,8/1/07,Meeting,,
13861,2/12/08,Phone Call,,
13861,2/13/09,Email,,
13861,6/19/09,Phone Call,,
13861,1/18/10,Phone Call,,
13861,1/18/10,Email,,
13861,2/15/10,Email,,
13861,4/13/10,Phone Call,,
13861,8/10/10,Email,,
13861,8/17/10,Phone Call,,
13861,3/9/11,Phone Call,,
13861,6/16/11,Email,,
13861,7/1/11,Meeting,,
13861,1/9/12,Mailing,,
13861,10/9/12,Phone Call,,
13861,10/11/12,Phone Call,,
13861,10/30/12,Email,,
13861,11/2/12,Phone Call,,
13861,10/25/12,Meeting,,
13861,2/11/13,Phone Call,,
13861,5/2/13,Mailing,,
13861,5/14/13,Phone Call,,
13861,6/17/13,Email,,
13861,7/17/13,Meeting,,
13861,7/19/13,Mailing,,
13861,9/24/13,Email,,
13861,10/28/13,Phone Call,,
13861,10/28/13,Email,,
13861,12/19/13,Phone Call,,
13861,12/19/13,Mailing,,
13861,9/26/14,Phone Call,,
13861,10/21/14,Phone Call,,
13861,12/22/15,Phone Call,,
13861,12/22/15,Phone Call,,
13861,2/16/16,Mailing,,
13861,2/16/16,Email,,
13861,2/29/16,Email,,
13863,6/16/09,Email,,
13865,3/11/14,Email,,
13866,12/7/12,Meeting,,
13866,4/20/13,Meeting,,
13866,4/24/13,Mailing,,
13866,5/2/13,Mailing,,
13866,5/29/13,Email,,
13866,6/27/13,Mailing,,
13866,1/15/14,Email,,
13866,9/23/14,Meeting,,
13869,8/4/05,Meeting,,
13874,3/28/13,Mailing,,
13878,10/9/12,Phone Call,,
13879,6/10/13,Mailing,,
1388,5/16/07,Mailing,,
13889,10/11/05,Phone Call,,
13889,12/2/05,Phone Call,,
13889,12/8/05,Meeting,,
13889,9/6/07,Phone Call,,
13889,6/11/08,Phone Call,,
1389,5/16/07,Mailing,,
13890,9/2/15,Mailing,,
13891,7/30/15,Mailing,,
13892,2/24/14,Email,,
139,3/14/06,Meeting,,
139,8/20/08,Phone Call,,
13903,7/9/09,Meeting,,
13906,11/14/03,Meeting,,
13906,1/20/04,Meeting,,
13906,1/20/04,Meeting,,
13906,4/16/05,Meeting,,
13906,10/18/05,Phone Call,,
13906,10/28/05,Meeting,,
13906,8/2/07,Meeting,,
13906,9/26/07,Meeting,,
13906,10/4/07,Email,,
13906,4/27/09,Phone Call,,
13906,12/7/09,Email,,
13906,10/30/12,Email,,
13906,12/3/12,Mailing,,
13906,12/17/13,Email,,
13906,12/19/13,Mailing,,
13906,4/16/14,Email,,
13906,10/21/14,Mailing,,
13908,11/14/03,Meeting,,
13908,9/15/05,Meeting,,
13908,10/5/06,Meeting,,
13908,4/14/10,Meeting,,
13911,4/8/13,Phone Call,,
13911,4/24/13,Email,,
13913,7/20/07,Meeting,,
13913,11/18/11,Mailing,,
13913,11/14/11,Meeting,,
13913,11/30/11,Email,,
13913,10/15/12,Phone Call,,
13914,9/17/02,Phone Call,,
13914,6/14/05,Meeting,,
13914,7/7/05,Mailing,,
13914,3/31/08,Phone Call,,
13914,6/2/09,Email,,
13914,1/8/10,Email,,
13914,5/26/10,Email,,
13914,4/20/11,Email,,
13914,6/16/11,Email,,
13914,4/19/12,Phone Call,,
13914,4/20/12,Phone Call,,
13914,5/14/12,Email,,
13914,5/25/12,Email,,
13914,10/9/12,Phone Call,,
13914,2/28/13,Mailing,,
13914,2/27/13,Meeting,,
13914,4/8/13,Mailing,,
13914,4/20/13,Meeting,,
13914,5/10/13,Phone Call,,
13914,5/29/13,Email,,
13914,5/17/13,Email,,
13914,6/4/13,Email,,
13914,6/13/13,Phone Call,,
13914,6/27/13,Email,,
13914,6/28/13,Phone Call,,
13914,8/21/13,Email,,
13914,9/24/13,Email,,
13914,12/10/13,Email,,
13914,1/22/14,Phone Call,,
13914,5/14/14,Phone Call,,
13914,5/22/14,Phone Call,,
13914,3/18/15,Email,,
13914,6/22/15,Mailing,,
13914,7/9/15,Email,,
13914,1/6/16,Email,,
13915,1/15/09,Meeting,,
13915,1/20/09,Mailing,,
13915,4/14/09,Phone Call,,
13915,5/31/13,Email,,
13915,9/3/15,Meeting,,
13925,5/26/11,Email,,
13925,9/20/13,Email,,
13925,2/9/16,Email,,
13925,2/16/16,Email,,
13929,1/8/04,Meeting,,
13929,3/9/04,Meeting,,
13929,7/12/05,Phone Call,,
13929,9/13/05,Meeting,,
13929,2/10/06,Meeting,,
13930,2/22/05,Meeting,,
13930,6/29/06,Meeting,,
13936,12/14/05,Email,,
13936,5/23/08,Phone Call,,
1394,12/2/08,Phone Call,,
1394,1/7/09,Mailing,,
1394,1/18/10,Phone Call,,
1394,4/19/10,Meeting,,
1394,5/18/10,Email,,
1394,11/30/11,Email,,
1394,1/9/12,Mailing,,
1394,1/20/12,Meeting,,
1394,12/6/12,Phone Call,,
1394,1/18/13,Phone Call,,
1394,4/28/15,Phone Call,,
1394,6/2/15,Phone Call,,
1394,11/20/15,Phone Call,,
1394,1/26/16,Meeting,,
1394,2/19/16,Phone Call,,
13940,1/21/16,Phone Call,,
13941,1/28/04,Meeting,,
13941,4/30/04,Meeting,,
13941,11/23/04,Meeting,,
13941,1/7/05,Meeting,,
13941,4/18/05,Meeting,,
13941,3/7/05,Meeting,,
13941,7/12/05,Phone Call,,
13941,6/29/05,Phone Call,,
13941,8/5/05,Phone Call,,
13941,10/25/05,Meeting,,
13941,11/10/05,Mailing,,
13941,11/8/05,Meeting,,
13941,2/10/06,Email,,
13941,4/4/06,Meeting,,
13941,8/30/07,Meeting,,
13941,8/31/07,Email,,
13941,10/1/07,Mailing,,
13941,3/20/08,Mailing,,
13941,2/13/09,Email,,
13941,2/19/09,Phone Call,,
13941,4/13/09,Email,,
13941,9/23/09,Meeting,,
13941,9/28/09,Email,,
13941,1/11/10,Email,,
13941,1/11/10,Phone Call,,
13941,2/10/10,Phone Call,,
13941,11/7/11,Meeting,,
13941,2/16/12,Email,,
13941,8/17/12,Mailing,,
13941,10/30/12,Email,,
13941,12/18/12,Mailing,,
13941,4/24/13,Email,,
13941,5/2/13,Mailing,,
13941,5/29/13,Phone Call,,
13941,5/29/13,Email,,
13941,10/18/13,Mailing,,
13941,11/21/13,Email,,
13941,3/12/14,Mailing,,
13941,4/15/14,Phone Call,,
13941,4/24/14,Phone Call,,
13941,7/7/15,Mailing,,
13944,10/16/12,Meeting,,
13944,1/17/14,Meeting,,
13944,6/23/14,Email,,
13944,11/5/14,Mailing,,
13947,5/31/06,Email,,
13947,2/14/08,Meeting,,
13947,11/14/11,Mailing,,
13947,1/31/12,Mailing,,
13947,10/17/12,Email,,
13947,1/22/13,Meeting,,
13947,3/13/13,Mailing,,
13947,2/20/14,Email,,
13947,3/6/15,Email,,
1395,2/5/08,Phone Call,,
13955,9/15/15,Email,,
1396,2/5/08,Phone Call,,
13962,2/11/08,Phone Call,,
13962,3/10/08,Phone Call,,
13962,4/9/08,Mailing,,
13962,5/5/08,Phone Call,,
13962,5/13/08,Phone Call,,
13962,7/30/08,Phone Call,,
13962,12/5/08,Phone Call,,
13962,12/5/08,Phone Call,,
13962,12/15/08,Meeting,,
13962,3/5/09,Phone Call,,
13962,4/17/09,Meeting,,
13965,1/20/04,Meeting,,
13965,12/16/04,Phone Call,,
13965,5/23/05,Meeting,,
13965,1/26/06,Meeting,,
13965,1/23/06,Meeting,,
13965,3/5/07,Meeting,,
13965,3/6/07,Phone Call,,
13965,4/12/07,Meeting,,
13965,12/12/07,Phone Call,,
13965,12/4/07,Meeting,,
13965,1/21/09,Meeting,,
13965,4/9/09,Phone Call,,
13965,5/27/09,Phone Call,,
13965,10/19/09,Meeting,,
13965,11/30/09,Phone Call,,
13965,4/29/10,Phone Call,,
13965,4/29/10,Phone Call,,
13965,3/19/12,Phone Call,,
13965,6/26/12,Phone Call,,
13965,12/2/12,Meeting,,
13965,2/6/13,Mailing,,
13965,4/3/13,Phone Call,,
13965,12/12/13,Meeting,,
13965,3/18/14,Meeting,,
13965,3/18/14,Phone Call,,
13965,7/22/14,Phone Call,,
13965,9/29/14,Phone Call,,
13965,12/18/14,Phone Call,,
13965,2/16/16,Phone Call,,
13965,11/18/15,Mailing,,
13969,2/6/04,Meeting,,
13969,3/28/08,Meeting,,
13969,6/16/08,Email,,
13969,4/21/09,Email,,
13969,5/13/09,Phone Call,,
13969,10/27/09,Phone Call,,
13969,5/24/11,Email,,
13969,4/20/13,Meeting,,
13969,4/24/13,Mailing,,
13969,5/2/13,Mailing,,
13969,5/14/13,Email,,
13969,5/21/14,Email,,
13969,9/22/14,Mailing,,
13970,10/9/12,Phone Call,,
1398,10/16/06,Phone Call,,
1398,11/27/07,Mailing,,
1398,6/3/08,Phone Call,,
1398,10/27/09,Meeting,,
1398,1/14/14,Email,,
1398,1/16/14,Email,,
1398,1/22/14,Mailing,,
1399,10/16/06,Phone Call,,
1399,11/27/07,Mailing,,
1399,6/3/08,Phone Call,,
1399,2/15/09,Phone Call,,
1399,10/27/09,Meeting,,
1399,1/16/14,Email,,
1399,1/22/14,Mailing,,
140,4/8/10,Phone Call,,
140,7/28/14,Email,,
140,9/9/14,Mailing,,
140,11/3/14,Mailing,,
140,10/31/14,Meeting,,
140,12/7/15,Mailing,,
140,12/9/15,Mailing,,
1400,5/20/04,Meeting,,
1400,3/7/06,Meeting,,
1400,3/13/06,Mailing,,
1400,3/21/06,Phone Call,,
1400,5/3/06,Phone Call,,
14003,2/18/08,Meeting,,
14003,12/13/10,Phone Call,,
14003,12/9/11,Phone Call,,
14003,1/14/13,Meeting,,
14003,12/11/12,Phone Call,,
14003,6/14/13,Mailing,,
14003,12/18/13,Email,,
14003,12/19/14,Email,,
14003,3/2/16,Mailing,,
14005,12/20/06,Phone Call,,
14005,2/12/08,Meeting,,
14005,1/14/13,Mailing,,
14005,1/16/13,Mailing,,
14005,6/14/13,Mailing,,
14005,12/18/13,Email,,
14005,12/19/14,Email,,
14037,11/4/13,Phone Call,,
14042,1/14/05,Phone Call,,
1405,8/5/04,Phone Call,,
14072,12/19/13,Mailing,,
14087,11/27/07,Meeting,,
14093,7/19/06,Mailing,,
14093,7/22/15,Mailing,,
14097,10/21/08,Email,,
14101,8/18/05,Meeting,,
14101,3/29/06,Meeting,,
14101,6/13/11,Mailing,,
14108,12/21/05,Mailing,,
14108,3/13/12,Meeting,,
14108,5/12/14,Email,,
1413,4/27/05,Meeting,,
1413,4/7/06,Meeting,,
1413,4/6/06,Meeting,,
1413,5/1/06,Meeting,,
1413,7/19/06,Phone Call,,
1413,8/31/06,Phone Call,,
1413,1/17/07,Phone Call,,
1413,2/27/07,Meeting,,
1413,5/7/07,Phone Call,,
1413,9/6/07,Meeting,,
1413,9/26/07,Meeting,,
1413,11/2/07,Meeting,,
1413,11/9/07,Mailing,,
1413,12/17/07,Phone Call,,
1413,1/10/08,Phone Call,,
1413,4/1/08,Email,,
1413,4/7/08,Email,,
1413,5/7/08,Phone Call,,
1413,3/2/11,Meeting,,
1413,5/13/11,Phone Call,,
1413,9/22/11,Phone Call,,
1413,12/1/11,Phone Call,,
1413,12/22/11,Mailing,,
1413,5/23/12,Phone Call,,
1413,5/31/12,Email,,
1413,6/26/12,Mailing,,
1413,8/22/12,Meeting,,
1413,11/8/13,Email,,
1413,3/25/14,Email,,
1413,6/3/14,Email,,
1413,5/30/14,Meeting,,
1413,6/3/14,Mailing,,
1413,6/17/15,Mailing,,
1413,8/20/15,Email,,
1413,11/24/15,Email,,
1413,12/1/15,Phone Call,,
1413,12/7/15,Email,,
1413,12/4/15,Meeting,,
1413,12/19/15,Phone Call,,
1413,1/29/16,Phone Call,,
1413,2/1/16,Email,,
1413,2/2/16,Phone Call,,
14140,9/19/06,Email,,
14142,3/2/15,Mailing,,
14146,3/23/06,Meeting,,
14146,3/23/06,Meeting,,
14146,11/30/06,Meeting,,
14146,2/20/08,Meeting,,
14146,8/22/08,Meeting,,
14146,10/2/08,Phone Call,,
14146,10/13/08,Meeting,,
14146,10/30/08,Meeting,,
14146,1/7/09,Phone Call,,
14146,2/9/09,Phone Call,,
14146,4/4/11,Email,,
14146,9/20/11,Email,,
14146,3/13/12,Meeting,,
14146,2/6/13,Mailing,,
14146,12/12/13,Meeting,,
14146,3/5/14,Mailing,,
14146,3/21/14,Mailing,,
14146,7/22/14,Mailing,,
14146,9/1/14,Phone Call,,
14146,1/14/16,Email,,
14146,1/22/16,Phone Call,,
14146,1/29/16,Phone Call,,
14146,2/17/16,Phone Call,,
14146,3/1/16,Phone Call,,
14148,11/30/06,Meeting,,
14148,5/2/07,Phone Call,,
14148,12/12/07,Meeting,,
14148,2/20/08,Meeting,,
14148,8/22/08,Meeting,,
14148,10/2/08,Phone Call,,
14148,10/16/08,Phone Call,,
14148,10/13/08,Meeting,,
14148,4/4/11,Email,,
14148,10/22/12,Mailing,,
14148,2/6/13,Mailing,,
14148,5/30/13,Email,,
14148,5/30/13,Phone Call,,
14148,12/12/13,Meeting,,
14148,3/17/15,Phone Call,,
14148,1/14/16,Email,,
14148,1/22/16,Phone Call,,
14148,1/29/16,Phone Call,,
14148,2/17/16,Phone Call,,
14148,3/1/16,Phone Call,,
14158,8/30/06,Meeting,,
14158,3/13/12,Meeting,,
14158,9/20/12,Email,,
14158,4/18/13,Email,,
14158,7/29/13,Phone Call,,
14158,7/23/13,Phone Call,,
14158,8/2/13,Phone Call,,
14158,8/5/13,Meeting,,
14158,10/21/13,Mailing,,
14158,11/19/13,Mailing,,
14158,10/19/15,Mailing,,
14158,10/20/14,Mailing,,
14158,11/17/14,Mailing,,
14158,11/24/15,Mailing,,
1416,4/14/08,Phone Call,,
1416,5/23/08,Email,,
14164,4/20/13,Meeting,,
1417,4/14/08,Phone Call,,
1417,5/14/08,Phone Call,,
1417,5/23/08,Email,,
14171,10/30/15,Email,,
14175,2/10/10,Phone Call,,
14175,9/9/14,Meeting,,
14175,3/1/16,Meeting,,
14175,3/2/16,Email,,
1422,2/3/12,Mailing,,
1424,1/21/16,Phone Call,,
1425,9/20/13,Email,,
1430,7/26/05,Meeting,,
1430,10/2/06,Meeting,,
1430,4/28/08,Phone Call,,
1430,5/15/09,Email,,
1430,7/6/12,Email,,
1431,4/3/13,Email,,
1431,4/7/14,Mailing,,
1431,3/25/14,Email,,
1431,11/23/15,Mailing,,
1431,11/17/14,Mailing,,
14317,2/4/09,Phone Call,,
1433,3/2/07,Meeting,,
1433,2/8/08,Meeting,,
1440,6/2/09,Email,,
1440,3/5/12,Email,,
1440,5/30/12,Phone Call,,
14412,3/22/05,Phone Call,,
14412,5/23/05,Phone Call,,
14412,9/12/07,Email,,
14412,11/12/07,Mailing,,
14412,2/5/08,Phone Call,,
14412,2/13/08,Phone Call,,
14412,5/20/08,Phone Call,,
14412,5/20/08,Email,,
14412,9/10/10,Meeting,,
14412,12/3/12,Email,,
14474,12/20/12,Mailing,,
14474,1/9/13,Email,,
14474,3/13/13,Mailing,,
14474,7/18/13,Mailing,,
14474,8/19/13,Email,,
14486,5/26/05,Meeting,,
14486,6/7/05,Mailing,,
14486,11/12/08,Email,,
14486,1/13/10,Meeting,,
14486,5/11/10,Mailing,,
14486,7/12/10,Mailing,,
1450,4/27/05,Meeting,,
1450,7/13/05,Phone Call,,
1450,8/25/05,Meeting,,
1450,4/25/06,Meeting,,
1450,6/16/11,Email,,
1450,9/20/12,Email,,
14528,7/27/05,Phone Call,,
1456,11/5/14,Mailing,,
14564,4/9/08,Meeting,,
14565,8/14/03,Meeting,,
14565,5/5/05,Phone Call,,
14565,12/12/07,Mailing,,
